,edit_count,sentiment,neg_sentiment
2012-11-03,7.866666666666666,-0.10363143333287089,0.3677266268826372
2012-11-04,7.066666666666666,-0.11926564158821487,0.3455044046604149
2012-11-05,6.4,-0.14111082774226252,0.3255044046604149
2012-11-06,6.133333333333334,-0.07460003616238021,0.2588377379937482
2012-11-07,5.933333333333334,-0.04721661198627005,0.21439329354930378
2012-11-08,5.866666666666666,0.08178323717424224,0.1477266268826371
2012-11-09,5.133333333333334,0.010861471409687896,0.186615515771526
2012-11-10,2.8666666666666667,0.012913671367105401,0.15328218243819264
2012-11-11,1.3333333333333333,0.03129142429314406,0.10980392156862745
2012-11-12,0.2,0.048210430145263654,0.06666666666666667
2012-11-13,0.2,-0.06805477937062583,0.13333333333333333
2012-11-14,0.2,-0.06805477937062583,0.13333333333333333
2012-11-15,0.26666666666666666,-0.1343132535616557,0.2
2012-11-16,0.3333333333333333,-0.18521748781204223,0.26666666666666666
2012-11-17,0.4,-0.2518379012743632,0.3333333333333333
2012-11-18,0.5333333333333333,-0.3184623877207438,0.4
2012-11-19,0.6,-0.3809516708056132,0.4666666666666667
2012-11-20,0.6,-0.3809516708056132,0.4666666666666667
2012-11-21,0.6,-0.3809516708056132,0.4666666666666667
2012-11-22,0.6666666666666666,-0.4474866032600403,0.5333333333333333
2012-11-23,0.6666666666666666,-0.5787433505058288,0.6
2012-11-24,0.6,-0.51226886510849,0.5333333333333333
2012-11-25,0.8666666666666667,-0.5787214477856953,0.6
2012-11-26,1.0,-0.6409989694754282,0.6666666666666666
2012-11-27,1.1333333333333333,-0.7070326069990794,0.7333333333333333
2012-11-28,1.0666666666666667,-0.640642128388087,0.6666666666666666
2012-11-29,1.0666666666666667,-0.640642128388087,0.6666666666666666
2012-11-30,1.0,-0.5743836541970571,0.6
2012-12-01,0.9333333333333333,-0.5234794199466706,0.5333333333333333
2012-12-02,0.8666666666666667,-0.4568590064843496,0.4666666666666667
2012-12-03,0.7333333333333333,-0.39023452003796893,0.4
2012-12-04,0.7333333333333333,-0.3937494536240896,0.4
2012-12-05,0.9333333333333333,-0.4593984875414107,0.4666666666666667
2012-12-06,0.9333333333333333,-0.4593984875414107,0.4666666666666667
2012-12-07,0.8666666666666667,-0.3928635550869836,0.4
2012-12-08,0.8,-0.32641699247890055,0.3333333333333333
2012-12-09,0.8,-0.32641699247890055,0.3333333333333333
2012-12-10,0.5333333333333333,-0.2599644098016951,0.26666666666666666
2012-12-11,0.4,-0.19768688811196222,0.2
2012-12-12,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-13,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-14,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-15,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-16,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-17,0.26666666666666666,-0.1316532505883111,0.13333333333333333
2012-12-18,0.4,-0.14455200566185847,0.16666666666666666
2012-12-19,0.3333333333333333,-0.07854778899086848,0.1
2012-12-20,0.4,-0.05375500718752545,0.08333333333333333
2012-12-21,0.6,-0.12030461695459156,0.15
2012-12-22,0.6,-0.12030461695459156,0.15
2012-12-23,0.6666666666666666,-0.1866189605659909,0.21666666666666667
2012-12-24,0.6666666666666666,-0.1866189605659909,0.21666666666666667
2012-12-25,0.6666666666666666,-0.1866189605659909,0.21666666666666667
2012-12-26,0.8666666666666667,-0.20886573195457458,0.2611111111111111
2012-12-27,0.9333333333333333,-0.14280550281206766,0.2611111111111111
2012-12-28,0.9333333333333333,-0.14280550281206766,0.2611111111111111
2012-12-29,0.9333333333333333,-0.14280550281206766,0.2611111111111111
2012-12-30,0.9333333333333333,-0.14280550281206766,0.2611111111111111
2012-12-31,1.0,-0.20286339322725933,0.3277777777777777
2013-01-01,1.0666666666666667,-0.2686326205730438,0.39444444444444443
2013-01-02,1.4666666666666666,-0.2741936599214872,0.40277777777777773
2013-01-03,3.2,-0.27427543306197877,0.43611111111111106
2013-01-04,4.0,-0.223238999186418,0.41527777777777775
2013-01-05,3.8,-0.15668938941935193,0.3486111111111111
2013-01-06,3.933333333333333,-0.22295622415522226,0.41527777777777775
2013-01-07,4.466666666666667,-0.18043455579172177,0.39305555555555555
2013-01-08,4.533333333333333,-0.11543590524087947,0.39305555555555555
2013-01-09,4.6,-0.1820392598538657,0.4597222222222222
2013-01-10,5.266666666666667,-0.18537718068670345,0.4614316239316239
2013-01-11,6.266666666666667,-0.24234788404018792,0.4864316239316239
2013-01-12,6.266666666666667,-0.24234788404018792,0.4864316239316239
2013-01-13,6.333333333333333,-0.17734569694708893,0.4864316239316239
2013-01-14,6.4,-0.11330685204377881,0.4864316239316239
2013-01-15,6.333333333333333,-0.053248961628587166,0.4197649572649572
2013-01-16,6.266666666666667,0.012520265717197339,0.35309829059829057
2013-01-17,5.733333333333333,0.03098006013918805,0.3114316239316239
2013-01-18,4.066666666666666,-0.035503477675367975,0.34476495726495726
2013-01-19,3.0,-0.045683659436950665,0.3155982905982906
2013-01-20,3.1333333333333333,-0.10707688462997435,0.38226495726495724
2013-01-21,3.1333333333333333,-0.04125049642985024,0.3489316239316239
2013-01-22,2.533333333333333,-0.017457821181951435,0.3044871794871795
2013-01-23,5.333333333333333,-0.09360625122628827,0.34479725700655933
2013-01-24,5.733333333333333,-0.0790818044436766,0.34479725700655933
2013-01-25,7.666666666666667,-0.0655704709737338,0.33673864894795125
2013-01-26,7.0,-0.09614813877630606,0.3561830933923957
2013-01-27,8.666666666666666,-0.09027376994975779,0.38551642672572906
2013-01-28,11.6,-0.182930537582984,0.43292383413313645
2013-01-29,12.266666666666667,-0.2401107294755501,0.46322686443616673
2013-01-30,12.466666666666667,-0.303703642891247,0.5298935311028334
2013-01-31,12.666666666666666,-0.362090213768746,0.5965601977695001
2013-02-01,12.666666666666666,-0.362090213768746,0.5965601977695001
2013-02-02,12.6,-0.2955249028136984,0.5298935311028334
2013-02-03,12.666666666666666,-0.22889549699730233,0.5298935311028334
2013-02-04,12.666666666666666,-0.16788472699430143,0.49656019776950006
2013-02-05,12.533333333333333,-0.16744428045855517,0.46322686443616673
2013-02-06,13.6,-0.17335113304164562,0.5007268644361668
2013-02-07,10.733333333333333,-0.1622013535481511,0.4604167869167869
2013-02-08,13.733333333333333,-0.1226406007576616,0.43221165871165873
2013-02-09,13.866666666666667,-0.15070483757663164,0.4486618751618751
2013-02-10,13.466666666666667,-0.12921669556308182,0.40421743071743066
2013-02-11,12.8,-0.13625873554026147,0.4104396529396529
2013-02-12,10.066666666666666,-0.16936274967201942,0.4296989121989122
2013-02-13,10.4,-0.18389176398307294,0.43689588189588185
2013-02-14,10.266666666666667,-0.05795368753993058,0.3702292152292152
2013-02-15,10.6,0.011333858107955478,0.3285625485625486
2013-02-16,12.0,0.03878811436248467,0.34761016761016766
2013-02-17,12.466666666666667,0.04233480246502519,0.3761815961815962
2013-02-18,12.8,-0.07127781227259146,0.4317371517371517
2013-02-19,13.8,-0.10590952901015166,0.4493842105606811
2013-02-20,13.866666666666667,-0.1723082370357661,0.5160508772273479
2013-02-21,13.133333333333333,-0.23285296974549177,0.5452175438940146
2013-02-22,13.8,-0.2256060117281425,0.5718842105606812
2013-02-23,10.4,-0.27947697233970603,0.6000893387658094
2013-02-24,7.733333333333333,-0.23121400702177755,0.5788772175536882
2013-02-25,8.066666666666666,-0.2663232567725507,0.6322105508870215
2013-02-26,7.133333333333334,-0.3315603892158727,0.6633216619981326
2013-02-27,7.0,-0.3151018222323319,0.6633216619981326
2013-02-28,6.666666666666667,-0.31622566351984366,0.662185298361769
2013-03-01,6.666666666666667,-0.441508722004239,0.7288519650284357
2013-03-02,6.2,-0.5189729454089644,0.7705186316951024
2013-03-03,6.133333333333334,-0.570173984602133,0.7981376793141499
2013-03-04,6.066666666666666,-0.6180925491563777,0.8251218062982769
2013-03-05,6.133333333333334,-0.5987332258213054,0.8171852983617689
2013-03-06,5.0,-0.5637190538937223,0.7662049062049062
2013-03-07,9.133333333333333,-0.4941141550070165,0.7302260702260702
2013-03-08,11.0,-0.4440509902189534,0.705983645983646
2013-03-09,11.466666666666667,-0.4360545189401457,0.7028463910816851
2013-03-10,11.8,-0.3699485372723092,0.6695130577483518
2013-03-11,11.933333333333334,-0.38101132656676395,0.6695130577483518
2013-03-12,14.666666666666666,-0.3767694361605009,0.6654550867338591
2013-03-13,14.933333333333334,-0.3758324535288176,0.665455086733859
2013-03-14,15.133333333333333,-0.3462458363769214,0.6387884200671923
2013-03-15,14.533333333333333,-0.39292572237845047,0.6690914503702227
2013-03-16,14.466666666666667,-0.3299878269215006,0.602424783703556
2013-03-17,14.466666666666667,-0.19752439556316323,0.5357581170368894
2013-03-18,13.8,-0.19879442788954368,0.5357581170368895
2013-03-19,16.0,-0.1614583988408848,0.5178093990881715
2013-03-20,16.2,-0.11932843588568245,0.4968570181357905
2013-03-21,16.866666666666667,-0.13180113497155382,0.5368570181357905
2013-03-22,14.4,-0.14031779050214183,0.5420666233453957
2013-03-23,13.533333333333333,-0.10718417619805203,0.5229757142544866
2013-03-24,12.933333333333334,-0.169131399596083,0.557779635823114
2013-03-25,13.2,-0.18411760390236762,0.5644463024897808
2013-03-26,15.266666666666667,-0.22562501739348206,0.5869688250123032
2013-03-27,13.066666666666666,-0.2208107547468527,0.5838473088473088
2013-03-28,13.666666666666666,-0.1734520178117367,0.560037785037785
2013-03-29,13.8,-0.15068638193530817,0.5486092136092136
2013-03-30,13.866666666666667,-0.16062295504334548,0.5486092136092136
2013-03-31,14.666666666666666,-0.1795008689289919,0.5874981024981024
2013-04-01,18.733333333333334,-0.245154615928712,0.6186808981970272
2013-04-02,18.266666666666666,-0.19641249367592978,0.5942364537525828
2013-04-03,16.333333333333332,-0.22715760866060516,0.6099629494790784
2013-04-04,15.933333333333334,-0.24811708091949083,0.6166296161457452
2013-04-05,15.866666666666667,-0.29761395215247727,0.6432962828124118
2013-04-06,14.333333333333334,-0.2812712571587654,0.6296210691371981
2013-04-07,15.8,-0.31162492392979124,0.6459702754864044
2013-04-08,15.933333333333334,-0.2521117074144091,0.6143036088197378
2013-04-09,20.533333333333335,-0.24754499337507735,0.6131221742205817
2013-04-10,20.066666666666666,-0.23313679732530979,0.6061552072536147
2013-04-11,21.8,-0.2198913973285441,0.5976081987066062
2013-04-12,22.466666666666665,-0.23883839231155873,0.6075288336272411
2013-04-13,24.2,-0.25525141548063723,0.6153210414194489
2013-04-14,24.733333333333334,-0.2040270995916833,0.5910786171770247
2013-04-15,24.733333333333334,-0.19994823520268762,0.5910786171770247
2013-04-16,20.933333333333334,-0.26638990856353273,0.6265624881447667
2013-04-17,22.2,-0.3137354339510944,0.6497948113770898
2013-04-18,22.666666666666668,-0.27945998784936343,0.6317555956908154
2013-04-19,22.666666666666668,-0.3092513489428846,0.648422262357482
2013-04-20,22.266666666666666,-0.2571479897734544,0.6262000401352598
2013-04-21,22.133333333333333,-0.2016743270261772,0.6039778179130375
2013-04-22,19.4,-0.2546986891247802,0.6309619448971645
2013-04-23,18.8,-0.32531229867716366,0.6709619448971645
2013-04-24,14.0,-0.30751292119264373,0.6607148080677493
2013-04-25,13.066666666666666,-0.2758344995959577,0.640992585845527
2013-04-26,10.666666666666666,-0.3296517383628806,0.670052414905356
2013-04-27,9.2,-0.3008297688338876,0.6506079704609117
2013-04-28,7.066666666666666,-0.22639317710271017,0.6142443340972752
2013-04-29,7.133333333333334,-0.24330806604820304,0.6218200916730329
2013-04-30,6.733333333333333,-0.2532287647836521,0.6273756472285883
2013-05-01,6.533333333333333,-0.2534616659594689,0.6273756472285884
2013-05-02,5.066666666666666,-0.2298414475596697,0.5819211017740429
2013-05-03,4.0,-0.29289236113665595,0.6132936507936508
2013-05-04,3.8666666666666667,-0.31891785905001657,0.6299603174603176
2013-05-05,4.133333333333334,-0.37523584221563644,0.6521825396825397
2013-05-06,4.266666666666667,-0.4252864968918619,0.674404761904762
2013-05-07,4.2,-0.3586536618215697,0.6077380952380952
2013-05-08,4.133333333333334,-0.3008494746826944,0.5410714285714284
2013-05-09,3.8,-0.3739690948809896,0.5791666666666667
2013-05-10,3.4,-0.3879731693154289,0.59
2013-05-11,3.3333333333333335,-0.3279931384608859,0.5566666666666666
2013-05-12,3.466666666666667,-0.35672108414627257,0.5733333333333334
2013-05-13,3.4,-0.42279687804835187,0.5733333333333334
2013-05-14,2.6,-0.39169564329442524,0.5233333333333333
2013-05-15,2.3333333333333335,-0.3653512115232528,0.5122222222222222
2013-05-16,2.3333333333333335,-0.2347621773632746,0.4455555555555556
2013-05-17,3.2666666666666666,-0.2642862266680551,0.49317460317460315
2013-05-18,3.533333333333333,-0.21120957477698254,0.4665079365079365
2013-05-19,3.4,-0.1489393208802693,0.3998412698412698
2013-05-20,3.066666666666667,-0.01611197591774049,0.3331746031746031
2013-05-21,3.0,-0.09785490566775913,0.3776190476190476
2013-05-22,3.066666666666667,-0.16433039242313022,0.44428571428571423
2013-05-23,3.466666666666667,-0.1604386647636928,0.47761904761904755
2013-05-24,3.6666666666666665,-0.13444702586484336,0.46428571428571425
2013-05-25,3.3333333333333335,-0.18696965854319317,0.4909523809523809
2013-05-26,6.266666666666667,-0.20554607703284283,0.5039958592132504
2013-05-27,8.066666666666666,-0.21496703987284108,0.5120603753422828
2013-05-28,8.066666666666666,-0.21496703987284108,0.5120603753422828
2013-05-29,8.266666666666667,-0.19529103800618255,0.534282597564505
2013-05-30,8.133333333333333,-0.19691572154525522,0.5009492642311717
2013-05-31,8.0,-0.26107661689285044,0.5009492642311717
2013-06-01,7.8,-0.2825800859182683,0.5139362772181847
2013-06-02,8.0,-0.23853263956801166,0.4906029438848513
2013-06-03,8.2,-0.30341228613419075,0.557269610551518
2013-06-04,8.8,-0.4264149756691583,0.6178756711575786
2013-06-05,9.333333333333334,-0.3882665824355412,0.5978756711575787
2013-06-06,9.733333333333333,-0.385554193034514,0.5978756711575787
2013-06-07,9.4,-0.4558805822412944,0.631209004490912
2013-06-08,9.066666666666666,-0.41584935417580365,0.5778756711575785
2013-06-09,8.733333333333333,-0.3509644316713786,0.5112090044909119
2013-06-10,5.8,-0.39177485066418133,0.5314988595633756
2013-06-11,3.8666666666666667,-0.40042006459630064,0.5401010101010101
2013-06-12,4.2,-0.4167554319580052,0.5801010101010101
2013-06-13,4.133333333333334,-0.4379387876073176,0.5912121212121212
2013-06-14,4.466666666666667,-0.45462865558064525,0.6312121212121211
2013-06-15,4.466666666666667,-0.45462865558064525,0.6312121212121211
2013-06-16,3.7333333333333334,-0.40360113725044683,0.5706060606060606
2013-06-17,3.2666666666666666,-0.5006600836413936,0.6206060606060606
2013-06-18,3.066666666666667,-0.4357804370752145,0.553939393939394
2013-06-19,2.3333333333333335,-0.3794208981877282,0.4933333333333333
2013-06-20,1.6666666666666667,-0.3522816000665937,0.4466666666666666
2013-06-21,1.2,-0.2885185027122497,0.37999999999999995
2013-06-22,1.4,-0.259726633032163,0.3633333333333333
2013-06-23,1.4666666666666666,-0.1939051006237666,0.3633333333333333
2013-06-24,1.4666666666666666,-0.1939051006237666,0.3633333333333333
2013-06-25,1.3333333333333333,-0.1278733585278193,0.29666666666666663
2013-06-26,1.7333333333333334,-0.08935197283824285,0.2716666666666666
2013-06-27,1.4,-0.07301660547653836,0.23166666666666663
2013-06-28,1.2666666666666666,-0.07150925169388454,0.1983333333333333
2013-06-29,0.9333333333333333,-0.05481938372055691,0.15833333333333327
2013-06-30,0.9333333333333333,-0.05481938372055691,0.15833333333333327
2013-07-01,1.0,-0.12074885219335557,0.22499999999999995
2013-07-02,0.9333333333333333,-0.054257574180761985,0.15833333333333327
2013-07-03,0.9333333333333333,-0.054257574180761985,0.15833333333333327
2013-07-04,1.4,-0.11915252797660374,0.22499999999999995
2013-07-05,1.8,-0.1437974452262833,0.26944444444444443
2013-07-06,1.8,-0.1437974452262833,0.26944444444444443
2013-07-07,1.6666666666666667,-0.17252727044480187,0.2861111111111111
2013-07-08,1.7333333333333334,-0.24081768684443974,0.3194444444444444
2013-07-09,1.8666666666666667,-0.30659663173414414,0.38611111111111107
2013-07-10,1.8666666666666667,-0.30659663173414414,0.38611111111111107
2013-07-11,1.4666666666666666,-0.2892235909189497,0.3777777777777777
2013-07-12,1.5333333333333334,-0.2293164605186099,0.3777777777777777
2013-07-13,1.5333333333333334,-0.2293164605186099,0.3777777777777777
2013-07-14,1.6,-0.2953762764022464,0.4444444444444444
2013-07-15,1.6,-0.2953762764022464,0.4444444444444444
2013-07-16,1.6,-0.2945984675770715,0.4444444444444444
2013-07-17,1.6,-0.2945984675770715,0.4444444444444444
2013-07-18,1.6,-0.2945984675770715,0.4444444444444444
2013-07-19,1.2,-0.2963289976119995,0.4444444444444444
2013-07-20,0.8,-0.27168408036231995,0.39999999999999997
2013-07-21,0.8,-0.27168408036231995,0.39999999999999997
2013-07-22,0.6666666666666666,-0.2053114632765452,0.33333333333333326
2013-07-23,0.6,-0.26947258909543353,0.3666666666666666
2013-07-24,0.4666666666666667,-0.20369364420572916,0.29999999999999993
2013-07-25,0.5333333333333333,-0.14007845719655354,0.29999999999999993
2013-07-26,0.4,-0.14094465176264445,0.26666666666666666
2013-07-27,0.6666666666666666,-0.2198071034749349,0.30666666666666664
2013-07-28,0.6666666666666666,-0.2198071034749349,0.30666666666666664
2013-07-29,0.6,-0.15374728759129844,0.23999999999999996
2013-07-30,0.6,-0.15374728759129844,0.23999999999999996
2013-07-31,0.8666666666666667,-0.07583552996317545,0.19999999999999998
2013-08-01,1.1333333333333333,-0.11454635858535767,0.24999999999999997
2013-08-02,1.1333333333333333,-0.11454635858535767,0.24999999999999997
2013-08-03,1.0666666666666667,-0.047920874754587825,0.1833333333333333
2013-08-04,1.2,-0.05057539542516074,0.21666666666666665
2013-08-05,1.2666666666666666,-0.1157597621281942,0.28333333333333327
2013-08-06,1.3333333333333333,-0.05225319067637127,0.28333333333333327
2013-08-07,1.4,0.022725552320480333,0.24999999999999997
2013-08-08,1.4666666666666666,-0.04391009608904522,0.3166666666666666
2013-08-09,1.4,-0.10752528309822083,0.3166666666666666
2013-08-10,1.4666666666666666,-0.04370693961779278,0.3166666666666666
2013-08-11,1.1333333333333333,-0.024751618305842098,0.2766666666666666
2013-08-12,1.1333333333333333,-0.024751618305842098,0.2766666666666666
2013-08-13,1.2,-0.09067668000857036,0.3433333333333334
2013-08-14,1.4,-0.06951732516288758,0.3655555555555556
2013-08-15,1.6666666666666667,-0.13207183127050048,0.3981481481481481
2013-08-16,1.4,-0.09336100264831827,0.3481481481481481
2013-08-17,1.4666666666666666,-0.15988782092376994,0.41481481481481475
2013-08-18,1.4666666666666666,-0.15988782092376994,0.41481481481481475
2013-08-19,1.5333333333333334,-0.22197756877651922,0.4481481481481481
2013-08-20,2.066666666666667,-0.19264338303495337,0.4333333333333333
2013-08-21,2.066666666666667,-0.20627522358187925,0.4333333333333333
2013-08-22,2.2,-0.2504587142555802,0.44999999999999996
2013-08-23,2.2666666666666666,-0.2489537526060034,0.45
2013-08-24,2.466666666666667,-0.3144804195121483,0.5166666666666667
2013-08-25,2.4,-0.37829876299257637,0.5166666666666667
2013-08-26,2.466666666666667,-0.3134676849400556,0.5166666666666667
2013-08-27,2.466666666666667,-0.3134676849400556,0.5166666666666667
2013-08-28,2.4,-0.24754262323732731,0.45
2013-08-29,2.2,-0.2687019780830101,0.42777777777777776
2013-08-30,1.9333333333333333,-0.2589500927042078,0.4218518518518518
2013-08-31,2.0,-0.32416118215631556,0.4885185185185185
2013-09-01,2.2,-0.2947573724499455,0.47185185185185186
2013-09-02,2.2666666666666666,-0.36129061610610397,0.5385185185185185
2013-09-03,2.2,-0.35416534309034,0.5385185185185185
2013-09-04,1.6666666666666667,-0.3847773610221015,0.5533333333333332
2013-09-05,1.6,-0.43465209192699855,0.5533333333333332
2013-09-06,1.3333333333333333,-0.3988173344400194,0.5033333333333333
2013-09-07,1.2,-0.33368664768007067,0.43666666666666665
2013-09-08,1.0,-0.26815998077392583,0.37
2013-09-09,1.0,-0.26815998077392583,0.37
2013-09-10,0.9333333333333333,-0.3329910588264466,0.37
2013-09-11,0.9333333333333333,-0.3329910588264466,0.37
2013-09-12,0.9333333333333333,-0.3329910588264466,0.37
2013-09-13,0.9333333333333333,-0.3329910588264466,0.37
2013-09-14,0.6,-0.29294853607813515,0.31666666666666665
2013-09-15,0.5333333333333333,-0.22773744662602746,0.25
2013-09-16,0.3333333333333333,-0.12400586207707723,0.2
2013-09-17,0.26666666666666666,-0.057472618420918796,0.13333333333333333
2013-09-18,0.13333333333333333,0.00014637708663938948,0.06666666666666665
2013-09-19,0.06666666666666667,0.06660857597986855,0.0
2013-09-20,0.06666666666666667,0.06660857597986855,0.0
2013-09-21,0.06666666666666667,0.06660857597986855,0.0
2013-09-22,0.3333333333333333,0.09982689917087553,0.016666666666666653
2013-09-23,0.3333333333333333,0.09982689917087553,0.016666666666666653
2013-09-24,0.3333333333333333,0.09982689917087553,0.016666666666666653
2013-09-25,0.3333333333333333,0.09982689917087553,0.016666666666666653
2013-09-26,0.4666666666666667,0.16110952993233998,0.016666666666666653
2013-09-27,0.4666666666666667,0.16110952993233998,0.016666666666666653
2013-09-28,0.5333333333333333,0.22657576302687327,0.016666666666666653
2013-09-29,0.5333333333333333,0.22657576302687327,0.016666666666666653
2013-09-30,0.5333333333333333,0.22657576302687327,0.016666666666666653
2013-10-01,0.5333333333333333,0.20984191795190174,0.016666666666666653
2013-10-02,0.6,0.14461832344532013,0.08333333333333331
2013-10-03,1.0,0.1179577632082833,0.12777777777777777
2013-10-04,1.0,0.1179577632082833,0.12777777777777777
2013-10-05,1.6,0.09704311236187263,0.1722222222222222
2013-10-06,2.2,0.045326201452149266,0.23148148148148145
2013-10-07,1.9333333333333333,0.012107878261142287,0.2148148148148148
2013-10-08,1.9333333333333333,0.012107878261142287,0.2148148148148148
2013-10-09,1.9333333333333333,0.012107878261142287,0.2148148148148148
2013-10-10,1.9333333333333333,0.012107878261142287,0.2148148148148148
2013-10-11,1.8,-0.04917475250032215,0.2148148148148148
2013-10-12,1.8,-0.04917475250032215,0.2148148148148148
2013-10-13,1.7333333333333334,-0.11464098559485543,0.2148148148148148
2013-10-14,1.7333333333333334,-0.11464098559485543,0.2148148148148148
2013-10-15,2.2666666666666666,-0.08524513559208978,0.23148148148148145
2013-10-16,2.2,-0.13511986649698685,0.23148148148148145
2013-10-17,2.1333333333333333,-0.06989627199040521,0.1648148148148148
2013-10-18,2.6,-0.061475848119992495,0.1613960113960114
2013-10-19,2.933333333333333,-0.0552991395806655,0.18806267806267804
2013-10-20,3.066666666666667,-0.08804991357246543,0.2042242942242942
2013-10-21,5.066666666666666,-0.039281831914218905,0.17744366744366744
2013-10-22,5.533333333333333,-0.08611036243016217,0.23458652458652457
2013-10-23,6.666666666666667,-0.10697560411666525,0.27772377948848537
2013-10-24,7.533333333333333,-0.15318993278472165,0.33413403589874174
2013-10-25,7.533333333333333,-0.15318993278472165,0.33413403589874174
2013-10-26,8.066666666666666,-0.1847690095318212,0.3841340358987418
2013-10-27,8.8,-0.2041780382208878,0.4265582783229842
2013-10-28,9.133333333333333,-0.24151873884726108,0.47989161165631755
2013-10-29,10.133333333333333,-0.2834185436513213,0.5332249449896509
2013-10-30,11.133333333333333,-0.32810991092593045,0.5571379884679117
2013-10-31,11.733333333333333,-0.3367210654822049,0.5941750255049488
2013-11-01,11.866666666666667,-0.3364409872300483,0.6275083588382822
2013-11-02,12.466666666666667,-0.34184493442113106,0.6319372632671866
2013-11-03,12.466666666666667,-0.41414621968800724,0.6719372632671866
2013-11-04,12.8,-0.41057703499277787,0.6696645359944592
2013-11-05,10.533333333333333,-0.39633479210223244,0.6638525701824934
2013-11-06,10.2,-0.352314341703197,0.6400430463729697
2013-11-07,9.4,-0.3763369328172412,0.6502391248043421
2013-11-08,9.4,-0.3671127768899254,0.6451109196761371
2013-11-09,9.666666666666666,-0.36713620052191137,0.6784442530094704
2013-11-10,9.666666666666666,-0.35231824393523253,0.6701109196761371
2013-11-11,9.2,-0.3655968554362905,0.6776866772518947
2013-11-12,9.066666666666666,-0.39411441692497184,0.691020010585228
2013-11-13,9.4,-0.3660333561445527,0.6776866772518947
2013-11-14,7.866666666666666,-0.3507378388727091,0.637106967106967
2013-11-15,7.733333333333333,-0.39172171105927905,0.6572127872127872
2013-11-16,7.733333333333333,-0.45731224368002693,0.6905461205461205
2013-11-17,6.266666666666667,-0.43366816012232,0.6450915750915751
2013-11-18,6.4,-0.3954638300867017,0.626043956043956
2013-11-19,6.133333333333334,-0.3570293943283759,0.6065995115995116
2013-11-20,6.4,-0.3907197057955819,0.6243772893772893
2013-11-21,6.866666666666666,-0.45349808708142597,0.6577106227106226
2013-11-22,7.2,-0.46103532329511,0.6643772893772895
2013-11-23,6.733333333333333,-0.4648207860617411,0.6686507936507937
2013-11-24,8.933333333333334,-0.48945719571494073,0.6803625053625054
2013-11-25,9.333333333333334,-0.5100668427505395,0.691076791076791
2013-11-26,9.266666666666667,-0.5432753493876888,0.7077434577434578
2013-11-27,10.066666666666666,-0.5303650249201358,0.7032990132990132
2013-11-28,10.466666666666667,-0.536987163799374,0.706888756888757
2013-11-29,11.466666666666667,-0.5692914277090317,0.7557776457776458
2013-11-30,12.266666666666667,-0.5522985296141087,0.7477575956523325
2013-12-01,13.133333333333333,-0.49530921638253456,0.7166464845412214
2013-12-02,14.333333333333334,-0.5448988242747476,0.7759057438004806
2013-12-03,14.066666666666666,-0.5819798441152908,0.7949533628480997
2013-12-04,13.266666666666667,-0.5703180397306354,0.7560644739592107
2013-12-05,12.733333333333333,-0.6144449918666398,0.7782866961814331
2013-12-06,12.8,-0.5332471962194778,0.738286696181433
2013-12-07,12.4,-0.5464480014067032,0.7449533628480997
2013-12-08,12.133333333333333,-0.5713380957399281,0.7560644739592107
2013-12-09,10.733333333333333,-0.5801325323705615,0.7610194289141657
2013-12-10,10.466666666666667,-0.5241459074144306,0.7286384765332135
2013-12-11,10.6,-0.47808071148310183,0.7019718098665468
2013-12-12,10.066666666666666,-0.4493735497386662,0.6873686352633721
2013-12-13,9.8,-0.4381119703373788,0.6801425280372648
2013-12-14,9.866666666666667,-0.4475716153404592,0.6854203058150427
2013-12-15,10.0,-0.4329396187634122,0.6775673400673401
2013-12-16,10.533333333333333,-0.45595600851576795,0.6912871468306251
2013-12-17,11.666666666666666,-0.4421822174574143,0.6834564589999373
2013-12-18,14.266666666666667,-0.4115782612273113,0.6675834431269213
2013-12-19,17.133333333333333,-0.4523736921610936,0.7218470090183943
2013-12-20,19.466666666666665,-0.4017023323748127,0.6959210830924684
2013-12-21,22.266666666666666,-0.44428415009652195,0.7166903138616991
2013-12-22,22.533333333333335,-0.41713246116314945,0.7000236471950324
2013-12-23,24.133333333333333,-0.3514388152579237,0.6666903138616991
2013-12-24,24.733333333333334,-0.36342354118026987,0.6726903138616991
2013-12-25,26.4,-0.4228680076122055,0.7060236471950323
2013-12-26,27.666666666666668,-0.42337659238971964,0.7049125360839212
2013-12-27,28.8,-0.4125079703582429,0.6961823773537626
2013-12-28,28.866666666666667,-0.4362221469364128,0.7090941033089668
2013-12-29,28.266666666666666,-0.4065734917446393,0.6930226747375383
2013-12-30,27.733333333333334,-0.4267132282858098,0.7030348847497482
2013-12-31,27.4,-0.41896309402697135,0.6982039668753521
2014-01-01,26.133333333333333,-0.40336460645679906,0.6884420621134473
2014-01-02,23.666666666666668,-0.434901019604135,0.7043150779864632
2014-01-03,22.266666666666666,-0.4143971822508876,0.6924757545192327
2014-01-04,21.266666666666666,-0.44755653656422845,0.7088778709213491
2014-01-05,18.933333333333334,-0.4456206665559972,0.7085007970148635
